Data_Type,Sample_Size,Iteration,RMSE,MAPE,Causal_Effect
data2,100,5,4.510493152731489,302.58783649228934,2.9582890831126885
data2,100,6,4.455684432837056,186.57218167031334,2.9367717340165655
data2,100,7,4.070908767626699,186.48252955524936,2.8487953321132604
data2,100,8,4.278245333217301,628.8744123988489,2.8819702513509946
data2,100,9,4.145328565655641,226.41888540464353,2.846585968823055
data2,100,10,4.1876935595718825,263.5788723399732,2.9404721157865508
data2,100,11,4.247608058919288,360.6411782225434,2.8411290395128987
data2,100,12,4.086443894177487,252.62358888428668,2.9327299036415235
data2,100,13,4.176992494028649,187.09753809942046,2.9303054552242442
data2,100,14,4.331330715867939,440.50363645787155,2.849214652983594
data2,100,15,3.930869157640432,213.39954096871318,2.874215554151294
data2,100,16,4.2179968719115,167.34558746327778,2.8980158383389485
data2,100,17,4.152292088202043,202.45301110052662,2.919860456432371
data2,100,18,4.201634890060623,278.42446157824014,2.9013792724092613
data2,100,19,4.4521962110566635,269.36872912283013,3.023006825411613
data2,100,20,4.25525104921773,406.900834765192,2.8756522308037504
data2,100,21,4.159410406384314,210.50718602913042,2.913847656313853
data2,100,22,4.239078571332722,675.8483020939437,2.8389334353219207
data2,100,23,4.110977216284007,175.1817358941279,2.9347983477053257
data2,100,24,4.298384574832302,201.15884611256965,2.9391647809772383
data2,100,25,4.223325740140578,236.30426996137749,2.9185055190275166
data2,100,26,4.223937339820564,2928.028207718643,2.927557484058445
data2,100,27,3.9064875061715876,347.0583208942139,2.9140355281897996
data2,100,28,4.049525054811655,175.44376212674365,2.890549169742977
data2,100,29,4.1167845389274005,461.6469573162307,2.931693092198205
data2,100,30,4.2610777907487325,1018.9520566294261,2.9176792088929617
data2,100,31,4.102336762777097,361.3297949511504,2.977192263744739
data2,100,32,4.339061604400133,183.9507682434075,2.884908388164663
data2,100,33,4.055705331128824,319.9829060911411,2.9463111743911337
data2,100,34,4.267435419801302,458.1151295380754,2.848159215380573
data2,100,35,3.808793325555383,323.08472043191887,2.88057580540897
data2,100,36,4.264836070982318,327.4353962657572,2.911780212377384
data2,100,37,4.028643196537029,296.7724425884685,2.8898989946477047
data2,100,38,4.794931788282986,282.3389723075377,2.9149283034712274
data2,100,39,4.04857063289882,364.56429967948617,2.8941243080078256
data2,100,40,4.51902492345522,206.43726838957656,2.9423285760368034
data2,100,41,4.24627265171146,159.21740246072545,3.0092472074977215
data2,100,42,4.543110056070291,183.26319067484877,2.834861673746715
data2,100,43,4.448127048003375,269.8296052002924,2.905810392326013
data2,100,44,4.397956294502762,257.10488996828116,2.8773363090429784
data2,100,45,4.3973164803932585,184.81804310657628,2.9274401796139036
data2,100,46,4.258573126273313,280.6729232365716,2.8140438555025993
data2,100,47,4.412560169491103,1996.4044492324313,2.8959059384510657
data2,100,48,4.154418260559902,289.1145388342695,2.836131896698021
data2,100,49,4.191391153619975,573.6400221329698,2.9799539492553024
data2,100,50,4.686850923716372,149.7410799661899,2.8288981156374278
data2,100,51,4.369198381141297,194.34696291849113,2.900808925178969
data2,100,52,4.252756141938218,272.0346983478154,2.8263277951468373
data2,100,53,4.568528979714755,179.88871253411753,2.9062003478835714
data2,100,54,4.003366679248848,204.32064100661216,2.878422296478898
data2,100,55,4.3001104135933215,286.43745769240553,2.9091212217017257
data2,100,56,4.383780377731518,195.770804833606,2.97260419315037
data2,100,57,4.663366830417058,306.45470309715324,2.929451380472769
data2,100,58,4.114428288379159,776.4140881012389,2.895014230323
data2,100,59,4.0684987976295695,185.75730727442158,2.9561226565668703
data2,100,60,4.0063115352063905,395.35733883732786,2.893609233855471
data2,100,61,4.041720359968788,376.73983309407373,2.795724440699345
data2,100,62,4.238993387260762,193.98780019844946,2.981503569193272
data2,100,63,3.970572584963115,229.5757658187457,2.9393935662354673
data2,100,64,4.458160093005816,185.17310737903293,2.885879918911643
data2,100,65,4.359496438456481,252.357237809989,2.858286395073332
data2,100,66,4.145829384112551,261.2154099590968,2.8661877517783387
data2,100,67,4.366860333715992,220.22520967068093,2.8794039459034333
data2,100,68,4.370895919879399,269.2275629995465,2.934278705279479
data2,100,69,4.665264166143395,253.60317104613262,2.9552037567115947
data2,100,70,4.248341014687424,420.70416293720825,2.8686530861239374
data2,100,71,4.229347691095278,174.13829316510234,2.895017276615555
data2,100,72,3.988546617709224,834.2022278633365,2.9144752615797116
data2,100,73,4.3811159399763095,206.30644338412202,2.8825506738410844
data2,100,74,3.8693975825288756,312.9392986874212,2.837377378710931
data2,100,75,4.0293392613170065,881.541741075963,2.877727845987898
data2,100,76,3.9472523893595057,1020.8258864139449,2.9008545620842914
data2,100,77,4.0223331235239685,326.7871439612395,2.823169111920422
data2,100,78,4.714565677828727,1337.1772797672554,3.035303507655658
data2,100,79,3.938327309677396,285.2458332730196,2.9337342989620345
data2,100,80,4.066817034295033,214.34424796293158,2.833458025544656
data2,100,81,4.075603640637098,216.35721670583212,2.86888287692416
data2,100,82,4.656630712999401,246.5402859487919,2.9885214523759607
data2,100,83,4.239995443275244,246.60006909097493,2.8875054942384075
data2,100,84,3.7309313518119334,291.4160608250841,2.9444483169559446
data2,100,85,3.847582158644038,337.6655204180868,2.844069950336276
data2,100,86,3.9885423247664566,241.21624008449496,2.899269197536781
data2,100,87,4.248415877177751,673.4260355877418,2.89083614161743
data2,100,88,4.129105772559355,227.31174479541573,2.8965253293966913
data2,100,89,4.120988495400909,166.44440295734992,2.8688928224118895
data2,100,90,4.245639832699417,392.88496878851515,2.9096449969888507
data2,100,91,4.378606797669958,181.15138375351495,2.9544789503878706
data2,100,92,3.9077226907322067,204.58442426497078,2.9066550483917735
data2,100,93,4.5276522964674415,306.1624001469119,2.8874161329557726
data2,100,94,4.340584655253546,333.1637846119611,2.955453322672248
data2,100,95,4.338241100651986,198.41488356358198,2.939500372174838
data2,100,96,4.291972798135916,374.6783515551994,2.943978499586839
data2,100,97,4.327744829244846,215.15349075277314,2.971715036652467
data2,100,98,4.286720678423207,316.7746084818256,2.937541297110529
data2,100,99,4.370404070312064,165.3045025473942,2.9809109849241424
data2,100,100,4.508253949911141,190.66732750089966,2.9197371489700137
data2,1000,1,4.292484121444451,291.69532522471843,2.951967986744986
data2,1000,2,4.362428767054523,208.96491087640453,2.9278299735126394
data2,1000,3,4.166596035808547,280.22686897793903,2.9168143003032445
data2,1000,4,4.265643152554642,290.2115941753377,2.9409329990739015
data2,1000,5,4.480445817881043,201.30426728102861,2.934241988694944
data2,1000,6,4.272795154429814,278.57416871429336,2.9368302184147432
data2,1000,7,4.339596875987087,219.67533320395552,2.959725931150261
data2,1000,8,4.276513103846754,717.3021334510136,2.938090654221287
data2,1000,9,4.414922149594767,257.60834736582103,2.988106117357154
data2,1000,10,4.461241869768384,435.681156682332,2.9467457195465907
data2,1000,11,4.211194628649438,476.47217297910845,2.951071456753233
data2,1000,12,4.3334946023787975,1136.0684764197201,2.951227190293453
data2,1000,13,4.18178239904421,385.91626594990055,2.9475734805424416
data2,1000,14,4.784850331048006,269.9740181519136,2.966999286918632
data2,1000,15,4.224198066691452,272.74847068471547,2.964471299826576
data2,1000,16,3.8706349610618442,1650.2156167290586,2.9184883451643837
data2,1000,17,4.029133689656823,385.85326445331765,2.950673860343029
data2,1000,18,4.229862264478601,196.40239565972917,2.922811935154751
data2,1000,19,4.447046575529516,387.7061331719891,2.9382627476005596
data2,1000,20,4.470494199561248,188.7573253372984,2.947527489112805
data2,1000,21,4.331309345031676,356.0990861869316,2.922580422531139
data2,1000,22,4.712098996580477,260.124296142808,2.9830325594385774
data2,1000,23,4.2331021650746665,255.64794905342188,2.92259177039452
data2,1000,24,4.189818507733059,581.1801789259559,2.936691591551837
data2,1000,25,4.205973059822943,681.8398528716892,2.900397257037325
data2,1000,26,4.036724375033849,233.80176362837778,2.917196561672105
data2,1000,27,4.105142576847741,795.8191748760757,2.928958641075659
data2,1000,28,4.3723657525864015,411.8892646294062,2.9190427561631633
data2,1000,29,4.395430380838995,362.06670679820354,3.0111744432094896
data2,1000,30,4.045345153781928,947.3334352794051,2.867218751840651
data2,1000,31,4.316372111608582,220.7456803911475,2.9828872465306655
data2,1000,32,4.309868863697589,249.96767088616156,2.955948884402774
data2,1000,33,4.547457417010182,334.92007150545555,2.909245934300228
data2,1000,34,4.355540727930036,166.3418573525909,2.9452643873101683
data2,1000,35,4.365956296474499,1312.7176790705614,2.985514233387371
data2,1000,36,4.298595516322005,2777.910612719909,2.923140377316053
data2,1000,37,4.361339108572349,178.11953693187513,3.0049868177079158
data2,1000,38,4.324465291406518,310.1179599359182,2.93723778710247
data2,1000,39,4.442929671799286,282.45485505436864,2.9376042373638227
data2,1000,40,4.313273314034995,295.83399952601684,2.9555142215813386
data2,1000,41,4.481873110790227,333.64951711605164,2.983573276596392
data2,1000,42,4.108257134896063,269.265526029794,2.939077317024835
data2,1000,43,4.3723400807443165,199.6559110893329,2.9846095552247336
data2,1000,44,4.5518893757539365,195.3691313797102,2.959238612043124
data2,1000,45,4.184698284330274,179.2220857257075,2.9106303835614473
data2,1000,46,4.239092841096465,640.8548799471846,2.9417361808942637
data2,1000,47,4.527798475200916,298.4453477415806,2.954424465538567
data2,1000,48,4.08579322708036,519.5636626527576,2.924760168707729
data2,1000,49,4.410574332074413,310.693736800877,2.9308351143247156
data2,1000,50,4.496062278003003,283.40512499097247,3.001912681802196
data2,1000,51,4.292532941026234,312.44065024982274,2.9158929423561037
data2,1000,52,3.833662177010706,226.69200027501947,2.9086203982596492
data2,1000,53,4.444907011395854,273.6092678407029,2.9463973175689135
data2,1000,54,4.080569190165859,388.80099588215614,2.9399038859488993
data2,1000,55,4.40538289131577,229.26494931807514,2.9684014798991036
data2,1000,56,4.332947745372813,310.2059716578782,2.9825832656971527
data2,1000,57,4.0685580429783625,200.81881599108127,2.922292112966228
data2,1000,58,4.410517781693318,215.42361706281235,2.9565368798212823
data2,1000,59,4.067563604896259,221.92082296443735,2.855016461843349
data2,1000,60,4.1271074643727905,283.99858325376414,2.9584562477406426
data2,1000,61,4.399043814378707,209.42610280262812,2.9828922736638184
data2,1000,62,4.283608518200728,279.16230481251466,2.9322055424573796
data2,1000,63,4.357642140674973,316.4783273034204,2.9322729816947164
data2,1000,64,4.334896085364052,298.92154286766845,2.9942022891779096
data2,1000,65,4.297344902641343,237.02884894684706,3.01736167213518
data2,1000,66,4.282827660157879,311.83801469096153,2.978278098312951
data2,1000,67,4.4422313834496245,228.42015108987363,2.9390425113331373
data2,1000,68,4.419567740468348,323.36506364580225,2.938569480091817
data2,1000,69,4.180805033917691,540.3078213014294,2.9326760619444934
data2,1000,70,4.192903470090142,397.01514377132776,3.023542297382868
data2,1000,71,4.40315709066657,271.923541107433,2.9344124351672325
data2,1000,72,4.033126124584074,196.21699873783422,2.9211233446835063
data2,1000,73,4.634151474132357,328.95175953695934,3.0015457042724667
data2,1000,74,4.448946301965337,245.00392582204066,2.925250559767189
data2,1000,75,4.035594161194325,4169.109643006642,2.916527028277618
data2,1000,76,4.5552989756316995,1634.5248963945107,2.9873878807889738
data2,1000,77,4.589093961818626,188.50290852119835,2.921769519603568
data2,1000,78,4.290124817295007,147.93589465524877,2.891888078100464
data2,1000,79,4.246065458051236,215.21573255792882,2.942782196150016
data2,1000,80,4.287467175191896,2904.0855226526874,2.938101879029797
data2,1000,81,4.128476310468316,202.6889401223956,2.922942567549987
data2,1000,82,4.335444357190928,436.5527657743968,3.0141369381128875
data2,1000,83,4.116669116024701,210.74930769941253,2.898929870665037
data2,1000,84,3.9342027768485823,239.5510531294134,2.9384035247116542
data2,1000,85,4.501427895317527,233.5221289037148,2.9216542697452796
data2,1000,86,4.453064382503902,262.41004372231134,2.9184165522988623
data2,1000,87,4.309083210115381,225.79816001449694,2.962235697982643
data2,1000,88,4.305828276307125,278.16302889160875,2.9119156125291186
data2,1000,89,4.303538241867945,226.9291736651211,2.9495590793743816
data2,1000,90,4.266597878062595,151.5381854217376,2.9591967298262363
data2,1000,91,4.38086368406576,261.59866968157934,2.947213149604284
data2,1000,92,4.385437623751076,415.20610398564486,2.8928611650690925
data2,1000,93,4.58564647580835,1615.22173764155,3.000407639775556
data2,1000,94,4.536300247312501,305.40237082962705,2.9731007054538368
data2,1000,95,4.089498324692016,182.1739942099564,2.9433071204044525
data2,1000,96,4.158544743460326,217.52040619962543,2.864340435342019
data2,1000,97,4.408313639187646,248.77842177550374,2.970275087077076
data2,1000,98,4.25631115142503,262.54972164292343,2.932523530306193
data2,1000,99,4.331105358653595,253.58126473661903,2.939637503280165
data2,1000,100,4.467980547414479,156.2783094919793,2.9326778082362988
data3,50,1,1.8629455566884963,13.632184315567288,2.506763087643138
data3,50,2,2.063988136335778,15.294716906370207,2.6382831716200577
data3,50,3,1.904645758607649,13.759264083292763,2.759114240854242
data3,50,4,1.8314276321991196,13.416743582141141,2.7247846273700187
data3,50,5,2.1897315512041913,15.878903300504351,3.017401214114967
data3,50,6,1.936239977157506,14.438543357141162,2.8933994274143044
data3,50,7,1.9813021630890344,13.849783436302806,3.0413776905599224
data3,50,8,2.0436249329313116,39.704340344845534,2.8038474066339067
data3,50,9,1.6612062031992678,16.105319720276803,2.5854272138029555
data3,50,10,2.0459302450967596,14.630711426429505,2.841992143239581
data3,50,11,2.011581262594564,15.075138683734036,2.7949364227087026
data3,50,12,1.6036693317359865,12.975583589994406,2.7454895733983515
data3,50,13,2.1506448647408014,15.500500980377824,3.0087007784584894
data3,50,14,2.047055212852286,16.43700209606994,2.807784570917959
data3,50,15,1.598796769621835,11.67949632064412,2.734186659930838
data3,50,16,2.2235776881821905,16.339841440863065,2.802452054069046
data3,50,17,2.0827956909660017,16.343439283797952,2.851832164115034
data3,50,18,2.436788931665492,18.288010869049906,2.964543280492292
data3,50,19,2.4549252004309645,16.959114081755008,2.857373677732172
data3,50,20,1.9272144548460344,14.243276402416566,2.6408097614579216
data3,50,21,2.0359466545387037,15.25594366298067,2.9311236281573234
data3,50,22,1.9665816514605494,15.134503554953351,2.7830040111136642
data3,50,23,2.295828075497163,17.59848437153656,2.7625248008915433
data3,50,24,2.180218909519713,15.958960353854623,2.6825318121024417
data3,50,25,2.371338990586305,17.337427245641784,2.9897444721587947
data3,50,26,1.8005279747017433,13.951589105830584,2.8347266392452086
data3,50,27,1.7399407015099622,12.861370482948914,2.4371400593969366
data3,50,28,1.9719381048855542,15.90769099005755,2.8030427132341225
data3,50,29,2.3168241336717696,19.373055571621073,3.027266135408868
data3,50,30,1.9161470211557907,16.230139950316367,2.896407724887498
data3,50,31,1.7891675109035183,12.070555611327434,2.6806918007041682
data3,50,32,2.0361524745942656,14.953860172762488,2.940041620435975
data3,50,33,1.8880888032884122,14.867993531184668,2.8463373263298233
data3,50,34,1.8800808080005256,12.639688092942508,2.724742563609007
data3,50,35,1.7743007453666175,13.871604344930876,2.780611042028978
data3,50,36,1.957829145744033,14.121542144825302,2.7673268834935856
data3,50,37,1.4072299556032162,10.709946341609635,2.5847483766485526
data3,50,38,2.0402568398563568,13.897769094993127,2.7925886411070864
data3,50,39,1.9673019037393615,14.920169241247317,2.9344471428328136
data3,50,40,2.0784184108698334,14.671687889246149,2.8450362854902855
data3,50,41,2.0832344184058353,16.192021315158375,2.9146542613604085
data3,50,42,2.000416941562507,14.742226327958877,2.803861542784619
data3,50,43,1.918869059856695,15.806666635865174,2.9743848040908785
data3,50,44,1.6122345159891773,12.1338694922121,2.606212040215128
data3,50,45,1.9531502808891683,14.980113946889661,2.7119560776399574
data3,50,46,2.1727197443805175,16.21182490514126,2.9164121209503064
data3,50,47,1.9246339298668833,14.15691138264985,2.9201126819108985
data3,50,48,2.1054748667453804,15.305166760205049,2.58375218830313
data3,50,49,1.7527474390321873,13.047640381953226,2.9417926680404816
data3,50,50,2.3202358814555692,17.578938716023877,2.788674930007791
data3,50,51,1.991913789527707,14.750577680246044,2.8802489076525353
data3,50,52,1.8837662450294026,14.883780521596451,2.873449305351389
data3,50,53,2.1552339878467697,15.96659009039195,2.9381817269280774
data3,50,54,2.065379513422824,15.189982969755636,2.8970044545486404
data3,50,55,1.8864976202857862,15.914009570507337,2.7472941105924136
data3,50,56,1.930296763400913,14.563160111611543,2.796981590360898
data3,50,57,1.9785788207117556,16.681607594144438,2.8197650110950905
data3,50,58,1.7948247643183748,13.422280871530024,2.6438800822253166
data3,50,59,1.9694970583241809,14.187451254657077,2.826450241366232
data3,50,60,2.141278293917478,14.96576780101119,3.0282290113626025
data3,50,61,1.906336339202182,13.4279260540865,2.619501231372249
data3,50,62,1.6717472328707592,12.67270865294563,2.572207060334456
data3,50,63,2.106242740349659,15.787374015527899,2.815804572617789
data3,50,64,2.4141823159015,19.261801297487466,3.1167104403306682
data3,50,65,1.9917491138270182,14.525329160891387,2.911927170278271
data3,50,66,2.425742642568973,19.117242772151577,2.7016418636563264
data3,50,67,1.9530440170146122,17.187780884025123,3.010538460372657
data3,50,68,1.7261247029154294,13.103705595279349,2.6918001241200065
data3,50,69,1.9730884479949453,13.755823267752282,2.8489339749267995
data3,50,70,2.037008649348884,14.852667029627975,3.0977353582113425
data3,50,71,2.1970773200760325,17.180253499064705,2.8814202484119047
data3,50,72,1.8341071757782015,13.639070805463206,2.597783327819095
data3,50,73,2.016906765637545,13.682199152738159,2.7728473500827464
data3,50,74,1.8601930339261026,14.554534201045936,2.823404570309234
data3,50,75,2.14449189361102,16.232580216383035,2.9216791320238804
data3,50,76,1.8844411769332587,13.708314628839947,2.793493038707063
data3,50,77,2.14466307323837,15.662136205828267,2.9484863257431306
data3,50,78,1.9826683761315498,15.48962088823782,2.8786643228499043
data3,50,79,1.9809137432331734,13.515470981485828,2.7960450237738725
data3,50,80,2.167304127996871,15.46795048686753,2.859784447575113
data3,50,81,2.0710299438170203,16.400692237694503,2.994793764114636
data3,50,82,2.232137099502882,16.84165208419629,2.9247871501649585
data3,50,83,1.5327293640961595,12.587067062657361,2.601187291658546
data3,50,84,2.128802131538315,16.253709430969604,2.7569370324198506
data3,50,85,2.2520870723150774,18.46302438549704,2.6980801564560797
data3,50,86,2.390568519116296,16.354626891327044,3.1280765800857266
data3,50,87,2.4435826485997385,18.135692269178733,2.9960000583838737
data3,50,88,2.1218210506030215,15.743411050743589,2.7574826954614537
data3,50,89,1.9636897713967776,16.21175813000878,2.7963399236576976
data3,50,90,2.1784470718610485,16.002359036807114,2.858046482210159
data3,50,91,1.9591047573193052,14.284798275471495,2.948873734661928
data3,50,92,2.177051518106925,17.201883019494996,2.9163657089565924
data3,50,93,1.9468328545004636,15.567983763798466,2.74217523006092
data3,50,94,1.8795040412413446,15.24438108368076,2.8005634956799166
data3,50,95,2.1314428305477566,16.540309981946557,2.852589765212709
data3,50,96,1.9364513433681074,15.131488934591378,3.035535966699877
data3,50,97,1.8858801344488514,13.686676745408406,2.983205931765771
data3,50,98,2.3368481815380404,16.334124534287568,2.862312452596616
data3,50,99,1.7858770153153214,13.330434130521706,2.576684851612885
data3,50,100,1.8766164764630604,14.792816416700601,2.8278059193549434
data3,100,1,2.150350817696623,16.394319424399544,2.90407468070808
data3,100,2,2.141338540459883,15.583960860901556,2.805711699961941
data3,100,3,2.1026638901558763,16.073205400989682,3.01877810666534
data3,100,4,1.650638397828291,13.10286596574907,2.6627148702814485
data3,100,5,2.091972930465235,16.135578760965423,2.807817003797429
data3,100,6,2.093141246393007,14.151670847801705,2.9311461894856414
data3,100,7,1.44437716809312,13.155070199229426,2.5020644992174232
data3,100,8,1.8480302580347097,14.38376029968956,2.9374167453407827
data3,100,9,2.194310449987024,16.408299364742106,3.089247434085729
data3,100,10,2.121812964841539,16.05529514026727,3.0046945127298614
data3,100,11,1.8717867406616095,13.39300339453821,2.794423851568395
data3,100,12,2.4115646810917877,17.777574426068746,3.121204459978466
data3,100,13,1.9285516177473365,13.724403826123629,2.7969327384313507
data3,100,14,2.0379750843672535,17.53630688241423,2.9355730687260047
data3,100,15,2.0157954498671695,14.153304729945711,3.066383118556445
data3,100,16,1.9156766541546035,14.464690213544761,2.6974605864799464
data3,100,17,2.125126877095219,15.60960890072535,2.7616941016002348
data3,100,18,2.0971900198021705,14.744278028889271,2.821761352966838
data3,100,19,2.2130115555097656,16.413699912985983,2.8983165820470855
data3,100,20,2.1338579082093996,16.26218817894643,2.713426884437238
data3,100,21,1.9150494017913884,14.953416488676954,2.8807151575171077
data3,100,22,1.5482408552473448,12.14642127289779,2.937469288922277
data3,100,23,2.067334688411961,14.528909660731838,3.050436366024991
data3,100,24,2.3057539264810387,16.962418531265104,2.9105016626416846
data3,100,25,2.18932321775342,16.423853169042903,2.9629740678682257
data3,100,26,2.0474821114349426,15.507389429629209,2.948217910084931
data3,100,27,1.94343820501302,14.344433433467332,2.892928801297637
data3,100,28,2.1218206481555257,15.553721247012477,3.0570380224712235
data3,100,29,2.4155056639651207,18.88428532466164,3.1555520713191116
data3,100,30,2.0698821860805374,15.66052440370291,2.9251518736799644
data3,100,31,1.921766989269139,15.153813915422196,2.7256141886279432
data3,100,32,2.0437588413240078,15.645133115696655,3.013765318959302
data3,100,33,1.8979707689814822,13.858591072996147,2.648810215105369
data3,100,34,1.9095985322501092,14.506444096933865,2.9210781851760275
data3,100,35,2.2709848276854347,16.30832777917344,2.9208818912139525
data3,100,36,2.251938198752384,16.49242886468243,3.0481392516443804
data3,100,37,2.225469928759419,16.7885808477854,3.0122852362129784
data3,100,38,1.8184740633283116,13.278621025701504,2.502938673451429
data3,100,39,2.2562527471245883,16.104933961624273,2.832454598743762
data3,100,40,2.2600799308550306,16.870075824234103,2.9543806544110294
data3,100,41,1.8682244501740006,15.431428418902446,2.7266583328826925
data3,100,42,2.258719311672359,17.415327062454082,3.047265957153165
data3,100,43,1.950728646492736,14.927155752545989,2.6944197424118714
data3,100,44,2.2275453803055654,16.718190307204967,2.9564051702623115
data3,100,45,2.02364722359421,16.26040327078374,2.8618512885681606
data3,100,46,1.902050283586738,12.94991772235267,2.8836045209731345
data3,100,47,2.1942385074619146,16.687154200113728,3.116952960500043
data3,100,48,1.8637701471096615,14.215213480641403,2.8446005467887265
data3,100,49,2.118589297974755,16.071209137918036,2.7967056796754015
data3,100,50,2.6032592409853836,20.517697712942056,3.0372771018712434
data3,100,51,2.255574205457077,16.15090518504471,2.9939323388995494
data3,100,52,1.893422392970903,14.126368861750205,2.772089290208738
data3,100,53,2.000521809522313,14.560154521929524,2.8701554846430297
data3,100,54,2.0714288486483614,16.14648173472894,2.7953741390714106
data3,100,55,1.8341360842927152,14.764684033715133,2.793785162016259
data3,100,56,1.9933293489999913,15.22793071340831,2.731003402298708
data3,100,57,1.8939724730983818,15.832673648252655,2.7746138031038847
data3,100,58,2.0423138337053017,17.266836785615165,2.8083867210858156
data3,100,59,1.587060433002973,12.441026188171882,2.6976547763224423
data3,100,60,2.055985650366706,15.372990037547602,2.695666191271317
data3,100,61,1.8348852332929786,14.55794736258115,2.6563383461715335
data3,100,62,2.0409046212346613,15.077310894891784,2.933903269177897
data3,100,63,2.0552685279219225,14.65938453353443,2.8019712309171103
data3,100,64,1.951065934112831,14.396910126072552,2.8704642418294064
data3,100,65,1.8142142890925035,13.744121491299504,2.803580807209231
data3,100,66,1.7702081685831605,13.099927624346705,2.689491651734391
data3,100,67,2.2847295263179244,17.630845377185985,2.96420983279256
data3,100,68,2.1214171254525787,14.985410322390083,2.6163904186522227
data3,100,69,1.739263113022532,13.347770890363234,2.6993127109792607
data3,100,70,2.040886986052727,17.31086137059293,2.904365576496401
data3,100,71,2.2017040398226295,18.063072325367006,3.0257200268878206
data3,100,72,1.9385631218143178,13.645537919368628,2.7262659285753417
data3,100,73,2.225683477171685,22.492793054711075,2.672580526247685
data3,100,74,2.1422933543542695,16.945702978133507,2.9005134631159013
data3,100,75,1.8624095774968852,13.713135936149273,2.636020072757553
data3,100,76,1.9543674236502109,14.25543028150518,2.9667454706459044
data3,100,77,2.077638568658209,16.01314364640197,2.7763048440401907
data3,100,78,2.007156254302949,16.343736719675782,2.8132453934893555
data3,100,79,2.273510312771295,17.38204763555789,2.986682761096269
data3,100,80,2.0359174652579517,15.173970435668165,2.756977068653479
data3,100,81,2.274585609047287,16.677907949618483,3.083230961929391
data3,100,82,2.314736502326776,16.822426143438037,3.0077719166837933
data3,100,83,1.8129018524553093,12.1436063526266,2.8418093716453687
data3,100,84,1.9116519306257709,13.707264898812127,3.0060439900956846
data3,100,85,1.840927334128576,12.682867621057682,2.800718969684023
data3,100,86,1.9763667240320086,14.07218899664218,2.890612720163974
data3,100,87,2.245516306845816,17.844823460231357,2.7763060918361058
data3,100,88,1.7784208252015872,11.28418105522304,2.8913185239103343
data3,100,89,2.0733900077895555,17.307484526902297,2.9163669729302466
data3,100,90,1.9853759566153646,14.274927415464852,2.9906051521000596
data3,100,91,1.8606027968717844,13.870969819214007,2.9129282003012764
data3,100,92,1.9627740874992678,15.367298566386056,3.079117186867523
data3,100,93,1.9462170902774132,14.70247256466575,2.960495544971167
data3,100,94,1.9050802387086179,13.833231200615076,2.761801861369113
data3,100,95,2.097133519276806,14.730873882770018,2.923935127484551
data3,100,96,1.735486453060518,12.561642909956488,2.7755251989422836
data3,100,97,2.1490059847504948,16.155890942024502,2.787811717665947
data3,100,98,1.7589637438164634,13.812975681362575,2.670324956098657
data3,100,99,1.8850364163177102,13.509300168564373,2.8101369769366324
data3,100,100,1.738669551417014,13.817709850818316,2.490646066811672
data3,1000,1,1.9785049920584643,14.973651420533693,2.7941120884227097
data3,1000,2,2.1862293584741197,17.30242110787667,3.003778999542055
data3,1000,3,1.8723314804638225,13.679532208490702,2.939814168060929
